Date,VBIL,VTEC,VCRB,VCRM,VPLS,VIG,VWOB,VSGX,VCEB,ESGV,EDV,VXF,VEU,VSS,VEA,VWO,VGK,VPL,VGVT,VUG,VYM,BIV,VCIT,VTEI,VGIT,VIGI,VYMI,VV,BLV,VCLT,VTEL,VGLT,MGC,MGK,MGV,VO,VOT,VOE,VMBS,VGMS,MUNY,VONE,VONG,VONV,VTWO,VTWG,VTWV,VTHR,VOO,VOOG,VOOV,IVOO,IVOG,IVOV,VIOO,VIOG,VIOV,VSDB,VSDM,BSV,VCSH,VTIP,VTES,VGSH,VB,VBK,VBR,VTEB,BND,VTC,VTP,BNDX,VXUS,VTI,VTG,BNDW,VT,VFMV,VFMO,VFMF,VFQY,VFVA,VUSB,VGUS,VTV
2015-04-30,,,,,,-0.002112565755766127,0.013631655471622928,,,,-0.05615900972678767,-0.015788894400336373,0.04740409183235972,0.055813024343117634,0.038664248808278234,0.0741375745823738,0.042419756275887455,0.034595345770441766,,0.028104410900035237,0.016983835737691022,-0.005103844636109023,-0.002280466992036767,,-0.002751456897185145,,,0.007352989496599349,-0.028758270887071613,-0.023910733650211347,,-0.030752007346711796,0.010090947673587758,0.0009599452192237123,0.017901952260822362,-0.03398639495519351,-0.010738715689353806,-0.002937702771219075,0.00018712935571962852,,,0.006788527685419377,0.0048270894833786215,0.008873063330403275,-0.024490563879123406,-0.028923768382679738,-0.024045459401990654,0.002597672543113383,0.010042331849472452,0.005092015560916208,0.013461935791549307,-0.014242503697662556,-0.024195873104903676,-0.003932634837645499,-0.02462551318035011,-0.029116645045948242,-0.016375794285517054,,,-0.0018628154835782507,-0.0009974047122284224,0.006809777905266712,,0.0004910408304976688,-0.020398172730093256,-0.007284803945748264,-0.01297987339250084,,-0.005517561104932511,,,-0.011277511714378852,0.04806359596786103,0.006153880299388126,,,0.025491146142792243,,,,,,,,0.012783748313466292
2015-05-31,,,,,,0.009588998926564285,-0.004947975021040829,,,,-0.0364022135706209,0.018019990673042274,-0.010384063175690628,0.0018129275427394287,-0.000483453185401439,-0.03553533756420035,0.002830853611398565,-0.005836005326135596,,0.014783787008592064,0.0037431923359843022,-0.00652906121617558,-0.010057111467633884,,-0.002145913461566562,,,0.013138708197939497,-0.02693751138700351,-0.032117550323894184,,-0.0247912696596565,0.014211371050618204,0.015463928840117935,0.010848123697515089,0.011233344363687392,0.0097323686092754,0.012003475354074977,-0.003181103542550412,,,0.014004133327307988,0.014117670994178821,0.014511870141933114,0.02140131854522931,0.03772176445458619,0.01243303285104047,0.015442071988308603,0.012506537484639368,0.01695243447112693,0.009187534477534287,0.01721917675626683,0.026254421176422404,0.009516121208975603,0.014975570849662834,0.023069114484071118,0.00881973399414937,,,0.00012435618382955482,-0.0006239289164726713,-0.0008198588804414486,,0.00016355834056125396,0.020156637077714423,0.027442257582155127,0.01370620190339178,,-0.006875012652776569,,,-0.006357519736315154,-0.009096068563056225,0.012973717440211363,,,0.0033248746830270015,,,,,,,,0.01179662663206904
2015-06-30,,,,,,-0.030714171372181465,-0.01899780515073135,,,,-0.06843972868667914,-0.0071236227872594204,-0.03880418035248834,-0.02924087777206852,-0.0411123823694004,-0.034482736873193365,-0.04763586359213379,-0.03173092239781117,,-0.019149682514006394,-0.03442342920048935,-0.01572581096453507,-0.015238970826242593,,-0.009523734742236,,,-0.024084025103816575,-0.03757001224659062,-0.04038249612673073,,-0.03767124182467951,-0.024694766011090552,-0.02065871820226206,-0.02617887171303357,-0.016971414755600378,-0.012326244784488738,-0.023398729986309985,-0.008259782671821925,,,-0.02455244527753353,-0.02155842328210289,-0.02785001873451265,0.009267712596463529,0.01241674699475026,-0.003041958832386338,-0.02286186381320987,-0.024032296362913264,-0.02203482930526679,-0.026214757460229166,-0.012744406527151475,-0.009096068563056225,-0.017849967484028895,0.011444235751963738,0.015513606464320429,0.0025539734679944637,,,-0.0023637076201024065,-0.006243756100990816,-0.0014358911758813875,,-0.0004906571736399412,-0.008246261500231222,-0.0012647731888518754,-0.01507401370070871,,-0.013116277018379807,,,-0.014490035126226708,-0.03748324823399729,-0.02094960174434024,,,-0.029193601156749627,,,,,,,,-0.028098357549716235
2015-07-31,,,,,,0.021633964222820268,-0.0012997933499129255,,,,0.0703764105066429,-0.001848007097435378,-0.0028836126024399666,-0.029238577129871435,0.014627944364109746,-0.06262234115467558,0.026676521654696694,-0.005407144403702158,,0.0326950014032954,0.010546629347760517,0.007034652659704044,-0.0007034605608615685,,0.007444102086688886,,,0.020987111054358687,0.02716581710806154,0.023678400307930225,,0.03791410299787379,0.022048298080757034,0.03495662437177738,0.010853256511992093,0.011692677236139204,0.014544459568325285,0.009384989256764564,0.006814249161026575,,,0.020136320919464046,0.034186336486228486,0.004793226056895694,-0.0128755453048498,0.0038215456630328326,-0.029381834522403283,0.01754752812472682,0.021764460337086344,0.03614806765108369,0.004280298355907597,0.0009854007766374462,0.02218397068468314,-0.020624915479958594,-0.00935103775173296,0.006394895142747492,-0.029884337598697686,,,0.00037409625119777523,0.002136192071297227,-0.0016434229776737252,,0.0006545723306794482,-0.0028813572948366284,0.004991046942257604,-0.009461058029539893,,0.006768341224520524,,,0.011647901905534885,-0.0055633336738997174,0.017006164753436526,,,0.005039033988691877,,,,,,,,0.010076731426826635
2015-08-31,,,,,,-0.05866964569121669,-0.016788044607137786,,,,-0.007900104447265521,-0.058810733433092066,-0.07746333426606,-0.056802128642661764,-0.07233407607566544,-0.09864297519311904,-0.07019125799661619,-0.07677100146359939,,-0.06295799657833223,-0.056592658286108044,-0.0041439554571987,-0.01196617396326738,,-0.002155163048361275,,,-0.06032431035189312,-0.01455714623503912,-0.02484825516371003,,-0.008308121687984671,-0.06318720963038793,-0.06533893047369954,-0.06078626114179542,-0.051504805181170954,-0.05845356579982153,-0.04408224524189319,-0.002444016859829201,,,-0.060964331343980604,-0.059424871782873034,-0.05813177168016803,-0.06258849692521518,-0.07578572633796754,-0.04657119604639426,-0.06097305403055553,-0.06136302941257177,-0.06107591273045698,-0.05989237043464268,-0.05621184270078461,-0.06594951310689279,-0.0466013480612254,-0.05267133946066216,-0.05462884957535019,-0.043429986455725156,,,-0.0018698768835245794,-0.004890274478350332,-0.003909436886302742,,-0.0013082882920424366,-0.05828934137955599,-0.06989845118375215,-0.048412755170166744,,-0.004522614939848957,,,-0.007927485326051809,-0.07432562363060558,-0.06091508155545444,,,-0.06631088739122593,,,,,,,,-0.058432284409340784
2015-09-30,,,,,,-0.024215983041482314,-0.01800133097837009,,,,0.014470437778561163,-0.05542699626263836,-0.04545451827659386,-0.02807546887216017,-0.045016085715798515,-0.041980333656783775,-0.045604473700574744,-0.04193437277705736,,-0.03185631372743114,-0.023839183110341722,0.008679059829292513,0.014367122618554662,,0.010799089039460252,,,-0.03209847345017702,0.0074424450884482685,0.010216006103515252,,0.01648943541869441,-0.03015894893666793,-0.03102801076348327,-0.02849101151064426,-0.04587831752007987,-0.044499079301483224,-0.047488288761453945,0.005653962105088839,,,-0.03207787161434117,-0.03087855134958528,-0.03804479739554578,-0.05511811736397054,-0.06810997846462874,-0.04750274048897063,-0.0359641538565596,-0.029816100040230054,-0.026784775935025262,-0.03495586155861918,-0.04078443256588704,-0.02694035906979919,-0.0425369001581275,-0.033778391480985936,-0.03948845452273442,-0.04698550302247595,,,0.003996499263692499,0.004410262996840775,-0.0006196814581993504,,0.0022924413025713353,-0.053568303885091706,-0.06136439569366048,-0.04693961959788839,0.005202123621684818,0.006016672999513695,,,0.007039553314638791,-0.043384460539416136,-0.034145366353884654,,,-0.04191924801895763,,,,,,,,-0.03191219498299935
2015-10-31,,,,,,0.06739898785846066,0.02372279888015827,,,,-0.004051344896467746,0.055494383941091296,0.06685429046945823,0.046968051593887505,0.06734011130695983,0.05288606805470608,0.058967090440902314,0.07561932347063416,,0.08973975389212097,0.08411806088926466,-0.0015322637792231086,0.0,,-0.007631258022247067,,,0.0827937880007521,0.0035819043803009265,0.005695662800444534,,-0.006148629064518851,0.08823532849172189,0.09812238996664013,0.07802312504769238,0.05974116165331678,0.056029657301578606,0.0630706407344237,-0.0014992846727810427,,,0.08087313200224089,0.086783339917061,0.0760377032411148,0.05616436363750377,0.057257398897188505,0.05743594047350764,0.08504365338897713,0.08451420111154428,0.09425763545293142,0.07417480585081848,0.05480644808290713,0.05279947571079169,0.06555511253095858,0.05939983565763529,0.057828719832228925,0.0634832217142065,,,-0.0018659227144890433,-0.0003763490106816203,0.000826727985676623,,-0.0021237911348204186,0.056785595702717684,0.04678215480843595,0.0662880564800501,0.0035827325729502757,-0.0017087683281699073,,,0.004723219319074046,0.06250001075896128,0.07911261610636888,,,0.0728620263828621,,,,,,,,0.07648212047663883
2015-11-30,,,,,,0.0026680102517506743,-0.0019749032588716187,,,,-0.014322054588188582,0.016480943693016448,-0.013192578719441017,0.002106198184130159,-0.007623578037532885,-0.022962090515407874,-0.012480827631064284,0.0003463282729641026,,0.001463958563222123,0.002208503090736169,-0.0061385509229892055,-0.002809292554280751,,-0.005382935899588603,,,0.0034613157513152526,-0.011934053987451954,-0.006356859034937989,,-0.010662071154120434,0.004082220042088469,0.001522394359376511,0.005541592532033457,0.0029925812715023703,-0.00029204418750361505,0.006215426206751085,-0.003753696562018294,,,0.0038719417751675866,0.0030861190788866733,0.004665494707823514,0.031236566406204647,0.036752540937061706,0.026915537111480647,0.0033441288186837337,0.004250616965634002,0.0013237460932358225,0.005869514786660535,0.013814395235985932,0.011144778369782893,0.01511249717679708,0.027158504769429825,0.025542139858779178,0.026252779753546562,,,-0.003988032195209046,-0.0017570204456857086,-0.0018586604976029708,,-0.002783267494208652,0.017969805307324505,0.02408955469744889,0.013169368205289578,0.002181686123489568,-0.0059909262536334,,,0.00037608983920445205,-0.013166254616176598,0.006007691701699569,,,-0.000842589095584434,,,,,,,,0.0054465859753412005
2015-12-31,,,,,,-0.014698378859964278,-0.024274457694002494,,,,-0.026738893264827257,-0.0431605240953139,-0.032754037114929524,-0.024064741775952414,-0.027284735875413912,-0.03907173311643497,-0.030138036707430427,-0.019041064221949955,,-0.02795795014997393,-0.01939179815986669,-0.013422079226080963,-0.012912384927705745,,-0.003556451740391542,,,-0.02268211780576468,-0.02009254828849738,-0.020821227057238656,,-0.007184684529220942,-0.022010369473181357,-0.02899901572599195,-0.01419509475044023,-0.031449088450095974,-0.029019410712683102,-0.03470354824251021,-0.006782226788487833,,,-0.023975847435014797,-0.01932508503939656,-0.0297881665663845,-0.0545016704543092,-0.0428584808453395,-0.05832343553719854,-0.025205767571029214,-0.02320114205305468,-0.020018911388438143,-0.024599559363191692,-0.04586124338809061,-0.04312094238918296,-0.06651879931647198,-0.06036765845183589,-0.04264470542110099,-0.04740641251719435,,,-0.004379360387136377,-0.006914798157243274,0.0004137521686076173,,-0.002462674868735526,-0.04727458876787283,-0.03817519098109623,-0.05600688869520287,0.009103560464727156,-0.006642077432439497,,,-0.006015031771336776,-0.029266205608483142,-0.026779837325957345,,,-0.02816667157792574,,,,,,,,-0.018658999126665354
2016-01-31,,,,,,-0.022890930174852997,-0.0031097313464860665,,,,0.08427562873424166,-0.08711220508248763,-0.05597789250673413,-0.06697535303919266,-0.05528329320560055,-0.05747475430713267,-0.05553328785981804,-0.059643503840276835,,-0.06006203051327563,-0.028164752860194264,0.018300076055127068,0.004756826534652481,,0.02141522658495809,,,-0.05368980366915943,0.02338438931445297,-0.004039011238447965,,0.05226472464399645,-0.04974198845244804,-0.05575622835225935,-0.04421481728485055,-0.07609690569646632,-0.07912947008418048,-0.0686444922160645,0.012329243098089915,,,-0.05489692983474692,-0.05715688069661462,-0.053350538510894774,-0.08480214614252957,-0.11591215446451908,-0.07810936797986434,-0.06293407009423957,-0.04910925499100294,-0.05126228326652771,-0.05137826690226355,-0.05723119089618023,-0.057997350641325496,-0.05553674311421497,-0.061119567269059205,-0.07027888913845814,-0.0678814510419522,,,0.007917522380723963,0.002025619273788637,0.0028956196228349107,,0.005760406492544501,-0.07546997939429057,-0.08983863177517104,-0.06368323883682514,0.005099005941845203,0.012010911280894598,,,0.013048385264217144,-0.05453334185741843,-0.05723874444893906,,,-0.058660140855150256,,,,,,,,-0.04759565030904567
2016-02-29,,,,,,0.011318675216648977,0.015597366663841816,,,,0.04073651692213298,0.003398720735038774,-0.024402147661552354,0.004616289888459413,-0.030844616234732003,-0.0032436062833991475,-0.032264921207190156,-0.035091062384222216,,-0.004000015258789014,0.005087007672086807,0.008985510645341366,0.008285058531607437,,0.006381011408274739,,,-0.001356269688394307,0.017672302892127956,0.006917961073342305,,0.026108037944482465,-0.0012068461298806454,-0.005866683999269817,-0.001063409438867624,0.013697365291033492,0.010455228573985398,0.013616443427064695,0.001499003797185594,,,-0.0006780151434302439,0.000519944397523675,0.0009865807703497431,-0.0036336655915035765,-0.0049873053407366585,0.016727912108709386,0.01596352992697536,-0.0020815477760196543,-0.007617306591243711,0.0076665648093317,0.013339366011624776,0.005148511318844307,0.024910201569517287,0.010957184580377533,0.0027177078672151467,0.022750632628304235,,,0.0019950582069552247,0.0008843928423845071,0.0012373181381100107,,0.000490898036282994,0.007723148973082239,0.0005428169660397497,0.015030269671202579,0.0017561005383002204,0.006362371487927954,,,0.011573622091035185,-0.02461906246640344,-0.0001017200858762779,,,-0.011061988758318209,,,,,,,,0.0010304202947399865
2016-03-31,,,,,,0.057392033736143766,0.027510754053803765,,,,-0.0074369576023896045,0.07868682578731301,0.07928969534613617,0.07271676024981288,0.06722195740723569,0.12528481438884476,0.06426848640862448,0.07487363722123841,,0.06877508613517613,0.05889576912608563,0.010897590169720583,0.020424906842399837,,0.0009058754517428103,,,0.06394297744286104,0.029089670909063337,0.05958302402744198,,-0.0019858015802515228,0.05875244590602491,0.0664528609105044,0.05642299983566201,0.07769584548973496,0.08062086069570729,0.07369982008770504,0.00037419003701000264,,,0.0662671105974042,0.06401991222786885,0.06652706230988792,0.07840988063141996,0.0728447427539447,0.08373454157249416,0.053984346468707756,0.06302848330152777,0.0643741784306997,0.06405695616079954,0.08344492869103459,0.06840255815530671,0.09827057551736451,0.08500690625986507,0.06946394276407242,0.09099038087360412,,,0.003359838738373755,0.010224659759056731,0.011946484864451712,,0.000981376740104789,0.08158707686577849,0.07604669446243495,0.08533071559037109,0.0021425907679124556,0.0068084809555470915,,,0.006458798628679929,0.07980768789906456,0.06611065927761772,,,0.0755033423404945,,,,,,,,0.060087469063257126
2016-04-30,,,,,,-0.0033230356069711142,0.013387038557495234,,,,-0.011041892229432526,0.016062731312084466,0.02108921935648933,0.030199183741365987,0.023132608462907767,0.010121412827884146,0.027617480213223633,0.004704149075082542,,-0.007890994476017155,0.0072421783512397475,0.000811402544894424,0.007247178778399865,,-0.002865798381003426,0.015598889069450506,0.02789577483349892,0.004361195866379397,0.007953545319086874,0.01967582108749366,,-0.005098913610702582,0.004279644198117438,-0.007578458730095328,0.015283839996965698,0.0051967106819512665,9.968588293429725e-05,0.009871448384283887,0.0007480287996437518,,,0.0036058578278646003,-0.009376822721497091,0.018366685605755162,0.015443611325905549,0.010174453488772661,0.016909439685829364,0.004365839811805605,0.0035002316008425627,-0.013557727520282503,0.019605634823967488,0.012355816662952268,0.007291207625980345,0.017129488742888554,0.009107827828976678,0.0015956276279751602,0.022541030860979472,,,-0.0002480050074112894,0.0019992960708474783,-0.0018318776843320173,,-0.00032680486134539777,0.01766975745313304,0.013361313763786686,0.021005098619362617,0.007385832118178559,0.0019321780802632471,,,-0.003667047297069459,0.021593972846012166,0.006582736533248923,,,0.010053767461630114,,,,,,,,0.015171744256100128
2016-05-31,,,,,,0.00950847877435268,-0.007567063717429989,,,,0.010208140884659267,0.018780481191451592,-0.007943764818639565,-0.0036382378921425707,-0.0029964754316240683,-0.032350445412043016,-0.005014039248689817,0.010624890429636658,,0.02490291864613603,0.013948823812663047,-0.004053723522889463,-0.0021698814219881513,,-0.003025214739006854,0.007588241469157264,-0.01347951129092817,0.017157411332325623,-0.002452502991393102,-0.006797530455052714,,0.004374980926513672,0.017471529842040034,0.021818218809185552,0.012241486425641268,0.018381731926392586,0.02303785045701412,0.014435060179686987,-0.0011212401509197445,,,0.01733065029323133,0.01922702241019958,0.016220424414476797,0.022868533711370098,0.023843778232875534,0.016870972204705126,0.01728156550775961,0.017545671937488905,0.0267083106635424,0.009274965058910567,0.022375884408775137,0.03272189491013844,0.013912153266558036,0.016498417441163093,0.026614225392664226,0.0035069986314486545,,,-0.0032254327535271576,-0.002369403112876589,-0.0006117983979204711,,-0.0021248948588880046,0.018861267467974896,0.02504357213842967,0.014035827350360686,0.0009646775090521587,-0.0020489112503820905,,,0.006440899395257382,-0.009806074720518754,0.017344272245368053,,,0.00652138433379057,,,,,,,,0.01064083448282016
2016-06-30,,,,,,0.01822627356292994,0.037606665357962754,,,,0.09039233531029844,-0.0033835132262868273,-0.019675145924609838,-0.028795014920899087,-0.03387972446628107,0.04230770229153835,-0.05946383242583375,-0.006949383411817167,,-0.009608286548899336,0.013473222513973537,0.024188881064399537,0.02334898536565677,,0.01942040218748664,0.013338183766578249,-0.02896702806099405,-0.001978367759214894,0.04810261735117538,0.043603098987923916,,0.05948971835807071,-0.0016752076195531984,-0.009964459512171286,0.00604678468517772,-0.0037872782150044637,-0.006726481079057267,-0.0019047413887429698,0.007483586631845007,,,-0.0019735620508656293,-0.00967398639285677,0.002567288384142108,-0.003364418934743041,-0.007629011396072749,-0.0028646200437619784,-0.005732104636334334,-0.0017658478744484452,-0.005981248190074173,0.0026896543173882126,-0.0020891274521062098,0.0032644871138685083,0.0044361942001647225,0.004582808542328953,-0.0008215788660693724,0.002995460986445986,,,0.008836329781653163,0.010499954223632812,0.009589904852060016,,0.006388196470470842,0.0006920573711997058,0.002346095899161904,-0.0016117348590193314,0.015805699266420836,0.01811594136128658,,,0.018467766714062694,-0.021126741053825282,-0.0016768463007457157,,,-0.00988920402327298,,,,,,,,0.0054418442105232945
2016-07-31,,,,,,0.022945743766539684,0.005853795184254773,,,,0.033521611978658106,0.053266250869717036,0.04247374001479587,0.04962942236900214,0.041572431994607584,0.0513767072611242,0.034719222828600405,0.057599122749675935,,0.047854524522881636,0.02350966032325097,0.0030657050528215546,0.007269811764472944,,-0.0007442037496786513,0.02936961649654357,0.040131331511868984,0.037767374065836856,0.02437531173137053,0.022001288458979307,,0.018912259629926487,0.03607878792599006,0.0472082732401955,0.02647818741156116,0.04570089502062746,0.051427989941688956,0.04187242535774982,0.0007428211079070213,,,0.037468759424581055,0.04972156101715619,0.029058123126468383,0.059893279868584726,0.06989678322934689,0.0554225185860322,0.04444442134122362,0.03683663862367936,0.04584530269022524,0.02727173810344863,0.04675508479268675,0.04459760510460464,0.04108463408919394,0.05293670053415922,0.05508860615505218,0.05276260042584857,,,0.0004934729426611106,0.0011133593686589727,-0.0008084259478053912,,-0.0019531076589672791,0.050051875002184776,0.053752993952334904,0.04643433200088798,-0.0009487521126509968,0.004033171121973433,,,0.0071812873555252565,0.04518889741268661,0.03975358679781582,,,0.041501633547053496,,,,,,,,0.02812094893188921
2016-08-31,,,,,,0.00011746489784192349,0.011763211034091947,,,,-0.01471107603163313,0.00844728382704063,0.0069398116408818655,-0.00521954908411737,0.004072704418254025,0.007829398173847535,0.006835166516122593,0.001866315115618633,,-0.0031158058258335952,-0.0030079467123192982,-0.007244729637530312,-0.0045524766136940675,,-0.008489718498747911,-0.019485019846978036,0.011381888709702803,0.0017090395783561085,-0.006471540323369607,-0.001759530050788105,,-0.0122204010225887,0.0013497922588570077,-0.0027459709334040072,0.005380600727599605,0.0010829160811445249,-0.0075608847135287816,0.009266249681868732,-0.0007422697342807094,,,0.0010031949620279423,-0.004652894139771546,0.007573265670572482,0.016130685968232417,0.012290848945990085,0.03096295127173021,0.001103980439837171,0.0012043631806213373,-0.0031963330969962955,0.005766497205737409,0.004571460542224681,0.007146117896406512,0.0036503822450080214,0.015254106213924423,0.01809683960467723,0.012009424520722511,,,-0.003945742303883448,-0.002718413689281274,-0.004045245829237154,,-0.002935425735022812,0.006750635437422492,0.0068934526049566625,0.007259556024611813,-0.0009497255519210768,-0.005080343906859408,,,-0.00017822320508287248,0.00451708059563094,0.002064291516006289,,,0.0034722071108153063,,,,,,,,0.006752162804194661
2016-09-30,,,,,,-0.014443439455614548,-0.0009790947491258306,,,,-0.029719110253624614,0.005951650679527409,0.010004463484196036,0.0239712130062657,0.011627915373137343,0.008036410992377174,0.0024686058501963704,0.02591028981815624,,0.00276832960618556,-0.010696637395543052,-0.0004560238030157926,-0.000780810860376957,,0.0031545603941016687,0.011887831115854341,0.006063851514864105,-0.004817299583292911,-0.011925066945470686,-0.007776050012759161,,-0.014239043141429875,-0.0059307511379819156,0.0036714052475805836,-0.013536921562665283,0.00015456863501750462,0.0006583868982801278,-0.001067561397201433,0.0020427226270847143,,,-0.0015033225868311684,-0.0013088948284103452,-0.0077310599435475025,0.006875634931085894,0.009339684345290422,-0.001210127706326225,-0.0034084845903822325,-0.0041599930497256965,9.163661099997888e-05,-0.00984426263603988,-0.008722087306222703,-0.01419082647378378,-0.0001966408316211865,0.0037339807646745715,0.003657087076709198,0.0074752670234703444,,,0.0006190028783539248,-0.0019823570131303203,0.0083265603866014,,0.0011449083337098376,-0.0008995061699896834,0.002434140035654897,-0.0030630300710866587,-0.007604519444585844,-0.0008312515803972076,,,-0.0008914108918618435,0.010920734758058659,-0.002866096645328331,,,0.0026363462025469353,,,,,,,,-0.011026500025497765
2016-10-31,,,,,,-0.019301831772805644,-0.017395543510028144,,,,-0.061845111496385496,-0.038347760805641395,-0.016949162504758974,-0.029538857404445173,-0.02405777945869636,0.0031889165155098986,-0.03529655729244008,-0.009243997298856943,,-0.02591507381230218,-0.012752955041989145,-0.01152181261734353,-0.011386517655856188,,-0.010482134786429453,-0.04120635673192741,-0.010281829780647178,-0.018152510944749234,-0.03346851392933248,-0.028213135155087166,,-0.04439971632310147,-0.01572886321504241,-0.02217652454230834,-0.010531352588089904,-0.030670589816314542,-0.0369395650692913,-0.024153063413502207,-0.004818352964131578,,,-0.022081672276335507,-0.02331022159598617,-0.015366364485083217,-0.045993188861605194,-0.06033123587931932,-0.031611440881604724,-0.021325849195095503,-0.017917346191807515,-0.02134483100849749,-0.015404742177640762,-0.02859600166013765,-0.0337732173973283,-0.019270466051669377,-0.04481846872985584,-0.05618171987793741,-0.044147673434458024,,,-0.003835273796433114,-0.002855410902787958,0.0002013760569170575,,-0.0016336950762422253,-0.04059583460536742,-0.05387766383282533,-0.029188534701265034,-0.009195393395034501,-0.011290669778149076,,,-0.013561779511318539,-0.019063709566511045,-0.021916845425988596,,,-0.019720574828815063,,,,,,,,-0.010919505152209075
2016-11-30,,,,,,0.02976557709034844,-0.03977063306093198,,,,-0.11489494044150017,0.07895636971889108,-0.02127184877262156,-0.02174136612216948,-0.015064345722967665,-0.04052976898799665,-0.023399245126482615,-0.013662107440356563,,0.012159461185332177,0.042263438425152344,-0.03496824842399959,-0.032407353165165076,,-0.026937026785316398,-0.0411485001361096,-0.00931399678863043,0.03707888853451524,-0.06589723197889841,-0.052150521227108504,,-0.07917233877007657,0.03540442834927182,0.009703084196530876,0.05805519087666622,0.046943487147081964,0.03201248105216847,0.05935829529358849,-0.019366869660178643,,,0.04023399524445104,0.022332999043053192,0.05670957009840727,0.11042103014494242,0.09010333452989472,0.1336442248033427,0.044506134138226905,0.037257155905048744,0.01282406715066875,0.06358184146589352,0.08083094525096302,0.057969628000162254,0.09854638427122486,0.1278746419122614,0.11851324208244796,0.13739573061855404,,,-0.011301491190427226,-0.01120519832293898,-0.00583972848204628,,-0.00523645379852955,0.08565091973189731,0.06520690755147895,0.1021130148891436,-0.039249855879383566,-0.027647589665330097,,,-0.013567294076730074,-0.02008206170583604,0.04490769966992314,,,0.011902750482992497,,,,,,,,0.059965088317442294
2016-12-31,,,,,,0.004955145804152572,0.0067515488850355965,,,,-0.03441582718303726,0.012671643255623088,0.010752716324583078,-0.004868230446315125,0.016129083587911763,-0.012148051534430881,0.044216919756999484,-0.018243273938111093,,0.006955146588642158,0.020746237592470296,-0.006577410113518534,0.00011663562319030873,,-0.00590987348020211,0.006866309522337133,0.0238654793355626,0.013865519549898231,0.0012356842788101563,0.013613124531709708,,-0.008476819913951661,0.01569974212728953,0.008567764735874395,0.022557471631932335,0.0020554527345189033,-0.0006619982621373088,0.004755495384149322,-0.00702618558596424,,,0.012432187027138442,0.008156713738202814,0.016952649272493847,0.023509369676320224,0.008039741772211118,0.03461427351276569,0.01604012211535588,0.01437748888272039,0.009519468001317088,0.018153342634004588,0.013936953874200686,0.011193337041282447,0.005657922128376791,0.023678409502977837,0.030662963632076767,0.027554988004628855,,,-0.0020098437493112353,-0.0006295067176522728,-0.004253576848611829,,0.0021384644096091865,0.013358514451515369,0.0024847664868685726,0.02195944628896651,0.01147111512532506,-0.0012362279005516674,,,-0.0044012079431891005,0.011018069374866268,0.013534900088323365,,,0.010603038157336986,,,,,,,,0.01973471187178477
2017-01-31,,,,,,0.0176097674879776,0.014186206617658348,,,,0.012520588279180345,0.021272167706658962,0.041421412487926856,0.04796343927235558,0.03667214337749147,0.05757410406852714,0.029620401007926844,0.04920854547336484,,0.035252961848169395,-0.00039591897355084615,0.0032502304569435037,0.003617330210355929,,0.003598300430573742,0.0375070942962219,0.038672056955726175,0.019439267464862686,0.005609783635226462,0.0014550071072485515,,0.005835259749349175,0.01781504683772872,0.03627592711024885,0.001937768518539551,0.029552527883833335,0.037948350579312784,0.021710058209162275,0.0017211732838422478,,,0.019491277537310836,0.03347901529795427,0.007056682859688745,0.00351947067816738,0.017743556070547895,-0.008727710452943516,0.0158837713283142,0.017826719135120683,0.02819732772135497,0.006763025790309518,0.018417061330710194,0.02115696141407386,0.014065363835588984,-0.006425211131893649,0.0017134052271099431,-0.011623029738107471,,,0.0028949448177251202,0.0031498046031095406,0.004678591191013437,,-0.0019697789804914434,0.01527594493915485,0.026889002910218007,0.006528933186176422,0.0023876392874970787,0.0018566842948268825,,,-0.009762434795659636,0.04075847620640838,0.01855705337592428,,,0.030000030017290014,,,,,,,,0.004945694806015588
2017-02-28,,,,,,0.04326257483614793,0.010300070763993086,,,,0.01949630846525352,0.024096391173396903,0.012605995483882415,0.016338548765914007,0.010559601370189187,0.02246296169908879,0.005875221068504688,0.02148247594498054,,0.04384366517661764,0.035780289951248934,0.005279607160316058,0.007092205501697313,,0.003273563203080254,0.016614932258652404,0.007480425518392231,0.03967036570942484,0.014727208917479695,0.01508715269864247,,0.01443604499695672,0.040798017025038824,0.04719178347900921,0.03614995925390385,0.03047512908662653,0.027899321207873307,0.033534683779661956,0.0034364318729529497,,,0.03842841620888593,0.040853064228683955,0.03493452217692261,0.01928937698863331,0.024126070891364204,0.013793739149645656,0.037277182618567606,0.038761573700527574,0.04175943854828601,0.038778601105279975,0.026023261576912926,0.0315587081878963,0.01932889183095643,0.016732678927681155,0.018270923594535304,0.014699705629063864,,,0.0006275483379305502,0.0020094954433007572,0.0004049495446616369,,0.0,0.023218580271747058,0.026770067506078687,0.02011656892868796,0.004565294508933393,0.004077022383327078,,,0.007998517831120378,0.013403128579024814,0.036948782573750893,,,0.02689789531689013,,,,,,,,0.035840359798551935
