Date,VIG,VWOB,EDV,VXF,VEU,VSS,VEA,VWO,VGK,VPL,VUG,VYM,BIV,VCIT,VGIT,VV,BLV,VCLT,VGLT,MGC,MGK,MGV,VO,VOT,VOE,VMBS,VONE,VONG,VONV,VTWO,VTWG,VTWV,VTHR,VOO,VOOG,VOOV,IVOO,IVOG,IVOV,VIOO,VIOG,VIOV,BSV,VCSH,VTIP,VGSH,VB,VBK,VBR,BND,BNDX,VXUS,VTI,VT,VTV
2013-10-11,0.011064870139124938,0.007699386512229678,0.0020124436462443107,-0.000643126067624622,0.012290013885122963,0.00578663256744294,0.010597985304704682,0.01566268737057608,0.008066039368655353,0.015506474067452203,0.0015266852740860593,0.011288601780333307,0.0006004734696196667,0.00119873503135981,-0.0014119885506419516,0.0073311857855205,0.0,0.002072390241071309,0.0,0.006928832999318901,0.0038017030395176565,0.012868769500667288,-0.000965422594645271,-0.007778014554128632,0.005402505685207615,-0.0003888884437667217,0.004863751390902227,0.002602313777060994,0.01162019298045358,0.00372092668400259,-0.0036796965548743232,0.014380411508374324,0.009186032737092509,0.008014513206959117,0.0016165740583502508,0.0101986310339921,0.0010617783815765058,-0.002195964163007713,0.0055831907741275,0.008504491222446564,0.007404172056391545,0.01272296673989537,0.0001245751166574216,0.00176077708322242,0.0004042946688931348,-0.0001642926421646651,0.0014525179699322877,-0.005014713926078662,0.005723767542044289,0.000371962538491033,-0.00362538367862808,0.010701564116625484,0.006239312681143971,0.01057158462766572,0.012548195027479725
2013-10-18,0.019471329373190294,0.007381503312789306,0.02357297455500107,0.02831408834034055,0.022460555473048816,0.02331124055577649,0.024469402269787777,0.0083036408410615,0.028732459867811366,0.01868092406639521,0.02790812519793673,0.021981775534249293,0.008522375528498882,0.008141766433275244,0.004399038061028593,0.02477020491529003,0.016793609706632795,0.017153329859576516,0.012959623303822054,0.0258042314198883,0.029086473364791754,0.021892082392987344,0.02464239794781986,0.023517048175068833,0.02471784359946705,0.004669219000873026,0.026875564296766852,0.025460356758807867,0.02297352985522183,0.030352209868452107,0.026504480839826705,0.02329880825513242,0.027433605699186847,0.0242369749716147,0.029671003092485604,0.022813761239653063,0.024513869987741632,0.026641901697909143,0.02486427550909065,0.028036417220858256,0.030038344453845234,0.03084688674067726,0.001992478538409559,0.002636523295036275,0.0014144209426179,0.0004928962464367803,0.025623685677792274,0.027806716174196833,0.02550064716669076,0.006569146966932671,0.006064265810751479,0.02254904952703729,0.025366404480407168,0.022517670367148357,0.022250304944773758
2013-10-25,0.010316434255373652,0.006941777981385178,0.010637186407307597,0.003879819182398103,0.0007916270827961203,0.004652924684950932,0.004143358242758577,-0.00894120160271139,0.015909519723070753,-0.012916561480134203,0.009696537059221022,0.011258645648459797,0.006308098427365794,0.004750612118487263,0.003441282960314762,0.00784945473024834,0.00891159657039875,0.014232776375065814,0.012942503739787892,0.009558941549793198,0.012218487079727725,0.006503446069752616,0.004432719288070874,0.002514787184117795,0.007865737856880273,0.0036793656787752482,0.006201934792432029,0.011088322952992113,0.005997110818387608,0.0029232572486965758,0.0041269776682373305,0.007468920626817921,0.007998050359638631,0.009139798452934222,0.008922086351423886,0.0051275671699171355,0.00494651217837605,0.0,0.004004196481295796,0.006817933002263077,0.009307151543765046,0.002285082491685575,0.000994305642120219,0.002629590318904196,0.0006053022289269627,0.0004925907807100671,0.007730740993527441,0.006171824183865082,0.008217761980144678,0.0035710001083202325,0.004420358020487125,0.0023010341011249213,0.007916451290403748,0.0057222445211102535,0.006612527636718379
2013-11-01,0.0024837905635961555,-0.0140431309639647,-0.024116090288496483,-0.012841276537257418,-0.010875998425541544,-0.011578511726255791,-0.013349495797953637,-0.0064102674408969,-0.018270454662519753,-0.0066235838013783965,-0.0011297985731282267,0.00382186010418728,-0.007687776492225629,-0.005673708465679161,-0.005144221717930275,0.0008653689622004634,-0.016134762542630576,-0.01757081886252565,-0.019826678612550386,0.0016611042002288023,0.0,0.002470563868378628,-0.003943644778829247,-0.007069499871857454,-0.001951013291402126,-0.0038587836363844774,0.002835252955520229,-0.0003575966088346094,0.00012686626959745873,-0.019506703176000784,-0.021709322076552517,-0.018653564627852393,-0.005249027280115226,0.0008684825824989417,0.0037045597211187165,0.0031883686815947776,-0.0035485068272426146,-0.00033847207747395025,-0.00281522420844027,-0.014072603967753228,-0.01639342724524051,-0.012593677716022156,-0.0014899769706718802,-0.0008742312363059224,-0.003226453860048273,-0.00016415782341006047,-0.011881342036843545,-0.017141424072845246,-0.007939028160355743,-0.006134969325153339,0.0018003630639336077,-0.011478903454443024,-0.0017453478336497685,-0.007241347740436388,0.002052846948205733
2013-11-08,0.007983507486205355,-0.009452328437171476,-0.043979025636043834,-0.002778494820095956,-0.008596567397852528,-0.015521319107685616,-0.005658138949568459,-0.03058539608044175,-0.004253772980475357,-0.007318275339989744,-0.004863706451355698,0.0107598332647032,-0.006555459377294071,-0.009153640600567226,-0.002663713095553355,0.004570192079621727,-0.020469225110516187,-0.02328645863477885,-0.023823739718064507,0.005638476897010136,-0.0034904811766665045,0.012891001045986394,-0.0012255362044539808,-0.007119921147738517,0.0043007192391884,-0.004454765397600702,0.0052858059402738355,0.0017887136273213589,0.008243519828250001,0.0027440871973680725,0.0024776012388498803,0.0052394334930514486,0.007485588739017057,0.006879884935827807,0.0008334289392144534,0.0035596080124740137,-0.003446330169333156,-0.006771991923863796,-0.000235316691662657,0.006009847142731228,0.010624965031941658,0.008026425304324292,0.0001243737435738801,-0.0002499580383300559,0.00040462184180034555,0.00032830693310614834,9.462702685136826e-05,-0.0011968828604548287,0.001387081217720354,-0.0051851625795718,-0.0035942551636282127,-0.008128472688774702,0.004152521522754027,-0.002431455364598434,0.011608829007786925
2013-11-15,0.014201737518209967,-0.0001307468788296351,0.019277047623297516,0.020136828593224188,0.015124016892362535,0.00872587898985766,0.015586370525846993,0.025634728206813895,0.0094339404844761,0.025229372418564378,0.020118169760525717,0.010972783391360652,0.00587879871313568,0.008638287149179469,0.0037705869287678606,0.016353151372324737,0.011609396639187919,0.010691840823663368,0.011972352433284872,0.01517153682227157,0.019118582197432676,0.012352607966355844,0.02067015105697534,0.02035625901997662,0.021671500794819387,0.005641966774730056,0.015040393437190547,0.018093043737834824,0.013710645759630546,0.01550741912971998,0.01977223313515153,0.010666633374763368,0.01668700087751973,0.015697156661506506,0.019034096478534268,0.018875067363666398,0.021210332425252165,0.023863619024103278,0.014001676330357204,0.016108408050370615,0.016800710567010713,0.009380460378368927,0.0011189399173088255,0.0017504299046307015,0.003235588370951392,0.0008205292563938649,0.020164772680078658,0.022254544495179385,0.0181140607914394,0.0045916494015876275,0.0016031666114466603,0.014829235542111352,0.016868027664090013,0.015494485125768565,0.013905748393959305
2013-11-22,0.00350076946253286,0.002091824638227102,-0.01085315423740485,0.0007448486197474402,-0.00099323076895097,-0.008060549176894583,-0.00024356447549400695,-0.006248549204918463,0.004232087503815762,-0.009108397137160607,0.00011144441482424661,0.0030778977501690896,-0.0033396802424516814,-0.0014274146189799941,0.00015655245462542489,0.002661427311422271,-0.003624008538138712,-0.0003647711585129665,-0.007128791423139602,0.00389860068901271,0.0004295972864134523,0.007579956484664363,-0.0020344111516998886,-0.0029472016847972293,-0.0006351206608122828,-0.002128009258593022,0.0027706989714517682,0.0005846258911663682,0.005211636895712024,0.008870434956026019,0.006849331037172446,0.011753458733694266,0.0020366379113356814,0.00406059496330502,0.0035021644821149334,0.006838282353238023,-0.002934806610040863,-0.001775760659538772,-0.0020886551930653363,0.011968497529117439,0.011860092760752616,0.012643161415281545,0.0006210016622265613,0.0007488461874312069,-0.0008063074991979668,0.0003278675605196124,0.0013919963150081927,0.00033493188834565757,0.004081626134927241,-0.0006176086997908836,-0.0016006005820351499,-0.0017304394441910453,0.0031036056073434626,0.0018857670529977,0.00612515437841421
2013-11-29,-0.004561872312616622,-0.00026098202299684736,0.008799538639214344,0.007319145681967232,0.0019884365142299743,0.014369209152914175,0.001949269360935979,0.0031439195383911045,0.007199294853722282,-0.004515381178451738,0.006127399835937464,-0.005006420667971301,0.0019148356484475215,-0.0003573410409457578,-0.0012519848066402384,0.0019305461801615298,0.004000899469318586,0.004987272432494416,0.00030559536725816017,0.0017799451732938287,0.00801599704696776,-0.004036719645928888,0.0015752239791477773,0.0005684749008443291,0.0011438273708890279,-0.004459157595359309,0.0015618078585881712,0.005491951514922322,-0.0008640870630579611,0.014579913302565028,0.015175268466048664,0.014106240312902862,0.005380164413270938,0.00018107550931634186,0.006630987679095757,-0.004816090428200415,-0.00011323600162038705,-0.0016677954392610994,-0.0020930268043695133,0.012864382940360297,0.011921483120060028,0.013445759775268629,0.0007446637560011293,0.00012474602385137423,-0.0004034790778052466,-0.001147347922471842,0.006579548330809315,0.005022168477362587,0.006149638554063586,0.0009888977694159085,0.002404788140588199,0.002696517898366224,0.0013869331992117928,0.0010267175684632868,-0.003308629011086639
2013-12-06,-0.0016175056292363488,-0.007699286950767936,-0.017014880687805656,-0.0024630166965359246,-0.013097834002905206,-0.0026377908445774922,-0.013861860642759849,-0.003616145439657159,-0.01429567095709261,-0.012797682186710846,0.0018824693050130126,-0.0001623459849274811,-0.008361258569399288,-0.004289807175958504,-0.005640874523237582,-0.0006021562043174722,-0.012075836607680523,-0.003389087380573752,-0.012217516963109687,-0.0008076116489060814,0.001704100393387309,-0.0014738028400238523,0.001110211403901884,0.0004545041990275944,0.003173797266144751,-0.003115868591364146,-0.00023994568552121454,-0.0011621859380466226,-0.002223873236303464,-0.008995253304927009,-0.009072136633174965,-0.007364171365737415,-0.0014269844501518802,0.0008448967545373609,0.0002311830896006839,-0.0034743614843077975,0.001358726754944417,0.00267287962270224,0.0058261477718246635,-0.010652473059359124,-0.010889995553485354,-0.009687250259240332,-0.003100583015205327,-0.001745845933235013,-0.004439907354051309,0.0001641308903161942,-0.004050841744432709,-0.005080374880502836,-0.003625800047105776,-0.006668324192914521,-0.005197963491623936,-0.01171726074261148,0.0,-0.007521344046307443,-0.0009294874132714792
2013-12-13,-0.020116077628033913,0.004076769527371793,0.0051490055542127156,-0.01320987277560759,-0.01970640561546766,-0.01185227865488292,-0.01948214378276303,-0.023953584190817168,-0.02087018546283259,-0.020019649384618754,-0.013815207268161656,-0.016396077054409597,0.0008431666785675418,-0.00011960874973615532,-0.0006303327466818942,-0.014218584595131367,0.0073341415648606745,0.007894116526451667,0.0060296751361832435,-0.014549006094388917,-0.013892874173721093,-0.01678966484506661,-0.012937820328286054,-0.012265778462492882,-0.014932932868952697,-0.000976738394254606,-0.01535691424990604,-0.012565378010548578,-0.013868285252057633,-0.020699526156646275,-0.024552648178482128,-0.018959027850524945,-0.016315383192399557,-0.016039578635118623,-0.014904689428559714,-0.012576198948319628,-0.014360066004095229,-0.012218132722823571,-0.016797925780450695,-0.018531870317823218,-0.019417499452479614,-0.019032438675650742,-0.0006219883562033068,0.0,0.00020268236695875075,-0.00016410395578780879,-0.017008725846686112,-0.020508931583950063,-0.01382825771298235,-0.00012434281361139998,0.0020096923671937272,-0.018658874057085773,-0.014915848250319552,-0.017223561425198763,-0.016613503927302986
2013-12-20,0.019564592630497035,0.0026195753979552094,-0.003269788030057952,0.028024494623009266,0.011076941856971168,-0.012192662183061143,0.01785721652773309,-0.009667808333496453,0.02709537542381324,0.0005023238225667637,0.027120901915300255,0.013368565295446944,-0.0006017020648306781,0.0038300380985740734,-0.0029958787794797104,0.02493583885106787,0.009464855534953687,0.012049644845653962,0.007376722901256905,0.019521037717819878,0.023433078493705572,0.01726399236516518,0.02387419820283143,0.026675861357490005,0.02209662514932398,0.0009776933448824021,0.02010480726226893,0.02014845091473183,0.017076853600884512,0.034587967857715674,0.039569101961859365,0.031808925741656724,0.021549622423474357,0.024512809042389838,0.02122915216095933,0.016519514605046526,0.014110397875077396,0.017654331377898735,0.012489660943677094,0.02204637416255739,0.02694701803362376,0.02070231940700107,-0.0006224704421515792,-0.0008744496209320829,-0.0016214396191178704,-0.0006563357684840065,0.030750464407302003,0.03563796336051972,0.0274116870421508,0.0018649947197533212,-0.002406717417084314,0.007922315268058977,0.0202249920516826,0.01664908737080517,0.023922210076554817
2013-12-27,0.013648677516628016,-0.0031352773820503277,-0.027993413275263723,0.0020688593493185525,0.019882319416383076,0.016557967893762626,0.02273284262899078,0.018022462885001644,0.026204675479695183,0.01740587306321917,0.009056211862913388,0.013192142320262779,-0.01469172937442731,-0.013234774937417093,-0.008065765067616915,0.007155616995106806,-0.01911292127206099,-0.01476363728191521,-0.020289882061554243,0.012711135662661688,0.012642138862477559,0.012359380095147143,-0.0007315456346761451,0.003919794719816405,-0.004147740218532925,-0.004688374100567216,0.012661222445510711,0.012704994812399617,0.013703711238908234,0.003386841065531332,0.006155724495811921,-0.000930686736932973,0.012088223579784785,0.00753684544100075,0.010795939413126288,0.014390224834781584,0.015045269322369048,0.012596678338656853,0.01489583119691651,0.012385147649927486,0.010635122635255456,0.013804853743604628,-0.0048579894815471425,-0.003750975733508799,-0.0006089886382265597,-0.0011494202474604531,0.0003649385576554032,0.005198855024190596,-0.004822920533883779,-0.007818377618473815,-0.0034178121814614215,0.01984677045281935,0.012827298430882816,0.017066052527350495,0.00527985103748585
2014-01-03,-0.005199298474090619,0.002227831264302038,0.002249937558954196,-0.001700259847886465,-0.01113987205473621,0.00848964051770218,-0.009664114933079171,-0.02507983007103387,-0.013538939528515148,-0.005922036600259473,-0.00551472878155157,-0.007715794073305693,0.0018333112495525494,0.0019332531245161988,0.0012754785523030332,-0.005446999420906762,0.005882394190066309,0.009546838858336404,0.002958617841710698,-0.005878597711436173,-0.006935775078368289,-0.004919833318307587,-0.003019782528742132,-0.002677352358362972,-0.002902983051728758,0.0017664406524082743,-0.0028308311774608574,-0.0057025547246774,-0.005115067176023946,-0.003593142582955511,-0.00040788126493140897,-0.007918028958119439,-0.003278674172061069,-0.005699398598626448,-0.007158332774919396,-0.004157959543214074,-0.0036777200346463923,-0.0015277105039379624,-0.0012613302546307104,-0.006728474435266141,-0.00826125063693961,-0.0036660570822868443,0.00025039770451584786,0.0006275483379305502,0.0012187969500088158,0.0,-0.0023712004798204234,-0.0005746629687809479,-0.0035059182874409567,0.0022514110324771686,0.0006051801388251565,-0.008863254058683379,-0.0050241087746900615,-0.007118613032971344,-0.00525212062296565
2014-01-10,0.004020308380074722,0.005491607616505689,0.036143241138889115,0.011678914227596149,0.010058338547750623,0.01624898172679412,0.01146614751793873,0.005548484175019963,0.01789434945661439,0.0028131419507995137,0.0072849642280365945,0.0024299615582576983,0.007197710492916398,0.008683082930563524,0.005573284921503774,0.006667522350656485,0.016812831659755778,0.01149148999224181,0.021114623562070722,0.005593710657314288,0.006844608440142119,0.005859726995929737,0.01294175035892109,0.012304233281278831,0.013924031317988472,0.007445087119940963,0.004731506050947187,0.007914687302028822,0.006855154141970132,0.006884463323256096,0.013159246471395214,-0.0024647780750535198,0.005756553664928221,0.007045664943113428,0.009040981235513224,0.003438521162317576,0.011744915038500725,0.010710419201459986,0.010447803421945512,-0.0017448236519843618,0.0014875201440536223,-0.00683348935145256,0.0017519632490621273,0.0035118370438713686,0.0018259312419597329,0.00016436497176131049,0.01042142239701227,0.011417770774104108,0.008899012994444178,0.005615931524539208,0.005846792831629921,0.008748071052743,0.008205331362606927,0.008706014093410985,0.006731711885631597
2014-01-17,-0.009476763238456032,0.0032509752280807103,0.014624700890699449,0.0022846897985200343,-0.0019916047788182123,-0.002600622653246565,-0.0002411558551371762,-0.010785059360307714,0.0017067498525458191,-0.005445511958194982,0.0016191874661828365,-0.00274728475611119,0.0029070433655684624,0.0032281716216076006,0.0007917535368555662,-0.0013010124941594814,0.005990893907079187,0.005562144623705523,0.009730987558297821,-0.0017482008718269215,0.0015260905598946106,-0.005461482530381145,-0.0018122231527373245,-0.0028729517815521133,-0.001997453629996482,0.0023337757848171936,-0.0015305495535178348,-0.0007966278893389855,-0.0009726666389627825,0.003364418934743041,0.0066452241657002364,0.004118113694768111,0.0007008241813573068,-0.0026680714957394436,0.00011344149300418493,-0.004283422812907611,-0.000994984421526568,-0.0021626791779493226,0.002045225551718044,0.0007197171837007854,-0.0008911411010427139,0.002752219041715076,0.0,-0.0008748868010906019,-0.002025157688441803,-0.00032873862119509045,0.0009047179519179327,0.0025177064476842315,-0.0002050937750400772,0.002606094312493923,0.0034075362942949106,-0.0011562451204367719,-0.0013563987728010263,-0.0025385264087249837,-0.004326658137989492
